total_sqft,bath,balcony,size,location,price,Actual Price,Predicted Price,Error,Squared Error
1200.0,1.0,0.0,1,Kurubarahalli,69.0,69.0,14.854570554062747,54.14542944593725,2931.727529884969
1250.0,3.0,2.0,3,Vishwapriya Layout,38.0,38.0,74.90883218763072,-36.90883218763072,1362.2618934546856
1500.0,3.0,0.0,3,Kaggadasapura,75.0,75.0,82.23070867731379,-7.230708677313785,52.28314797618087
1200.0,3.0,1.0,4,Ananth Nagar,87.0,87.0,72.78592738793115,14.214072612068847,202.0398602211657
1300.0,2.0,1.0,2,Lakshminarayana Pura,70.0,70.0,88.3157183732666,-18.315718373266606,335.4655395288159
1186.0,2.0,3.0,2,Banashankari,65.0,65.0,65.4093360893917,-0.40933608939170085,0.1675560340784905
1083.0,2.0,2.0,2,Varthur,28.0,28.0,54.82780956170332,-26.82780956170332,719.73136587902
1220.0,3.0,1.0,3,Electronic City Phase II,36.6,36.6,68.12477394715145,-31.524773947151452,993.811372418999
1198.0,2.0,1.0,2,Rayasandra,54.0,54.0,45.07489556010117,8.925104439898831,79.65748926310184
1340.0,2.0,2.0,2,Kanakapura,65.0,65.0,55.42712794414395,9.572872055856052,91.63987939778968
1260.0,2.0,2.0,2,Yelahanka,59.2,59.2,60.50951906190153,-1.3095190619015256,1.7148401734834515
2254.0,3.0,2.0,3,Talaghattapura,153.0,153.0,114.51445331491198,38.485546685088025,1481.13730365009
1464.0,2.0,1.0,2,Ambedkar Colony,145.0,145.0,147.6632677769989,-2.6632677769989073,7.092995252000701
1065.0,2.0,1.0,2,Hongasandra,45.0,45.0,46.801553039110516,-1.801553039110516,3.245593352728336
644.0,1.0,1.0,1,Begur Road,40.0,40.0,8.563926198867378,31.436073801132622,988.2267360302568
982.0,2.0,1.0,2,Whitefield,37.0,37.0,60.82988489082955,-23.829884890829547,567.8634139101863
1640.0,3.0,2.0,3,Rajaji Nagar,220.0,220.0,151.2082322366266,68.7917677633734,4732.3073120099
550.0,1.0,1.0,2,Shivaji Nagar,27.0,27.0,52.91551351442196,-25.91551351442196,671.6138407161873
1118.0,2.0,1.0,2,Whitefield,42.0,42.0,62.35431022742887,-20.35431022742887,414.29794483441543
1198.0,2.0,2.0,2,CV Raman Nagar,60.0,60.0,70.63040526742031,-10.630405267420315,113.00551614959758
957.0,2.0,0.0,2,Kannamangala,52.5,52.5,65.67133816892373,-13.171338168923725,173.48414916014698
1268.0,2.0,1.0,2,Bannerghatta Road,69.0,69.0,62.19848177692049,6.801518223079512,46.26065013888268
1450.0,2.0,2.0,3,Bannerghatta Road,87.0,87.0,71.9122079601843,15.087792039815696,227.64146863672588
1480.0,2.0,2.0,3,Ganga Nagar,125.0,125.0,74.85708509152344,50.142914908476556,2514.3119155187205
700.0,1.0,1.0,1,Marathahalli,38.0,38.0,34.44308039915097,3.556919600849028,12.651677046904009
1469.0,3.0,1.0,3,Marathahalli,89.0,89.0,102.81493914199586,-13.814939141995865,190.85254349704942
1115.0,2.0,1.0,2,Choodasandra,50.0,50.0,54.29510755159221,-4.29510755159221,18.447948879744427
1500.0,2.0,2.0,2,Mathikere,130.0,130.0,111.64997385082836,18.35002614917164,336.723459675283
1275.0,3.0,2.0,3,Kothannur,44.0,44.0,69.96014187319548,-25.960141873195482,673.9289660764374
2010.0,3.0,3.0,3,Anand nagar,125.0,125.0,105.79553098132642,19.204469018673578,368.8116302891933
1240.0,2.0,2.0,2,Yeshwanthpur,80.0,80.0,78.7000115295105,1.2999884704894953,1.6899700234056174
1213.0,2.0,1.0,2,6th Phase JP Nagar,63.0,63.0,88.24195729479737,-25.241957294797373,637.1564080723743
1835.0,3.0,3.0,3,Hegde Nagar,88.0,88.0,119.51884921609377,-31.51884921609377,993.4378559068549
945.0,2.0,0.0,2,Gottigere,45.0,45.0,50.973848654742966,-5.973848654742966,35.68686774977434
1500.0,4.0,3.0,4,Hulimavu,192.0,192.0,129.09482424941325,62.90517575058675,3957.061136212207
2040.0,2.0,2.0,2,Shree Ananth Nagar Layout,59.0,59.0,49.56122822958497,9.43877177041503,89.0904125339837
1700.0,3.0,3.0,3,Sarjapur  Road,108.0,108.0,100.69346452513136,7.306535474868639,53.38546064551389
900.0,2.0,0.0,2,TC Palaya,55.0,55.0,52.70890706369211,2.2910929363078907,5.249106842799913
1280.0,2.0,1.0,3,Chennappa Layout,48.0,48.0,58.872724204867154,-10.872724204867154,118.21613163510409
1560.0,2.0,2.0,2,CV Raman Nagar,85.0,85.0,74.68806682513323,10.311933174866766,106.33596580291778
883.0,2.0,1.0,2,Kambipura,44.0,44.0,41.24941431347657,2.7505856865234293,7.565721618907565
360.0,1.0,0.0,1,Electronics City Phase 1,16.9,16.9,14.765074496236878,2.134925503763121,4.557906906618216
1140.0,2.0,1.0,2,Electronic City,70.93,70.93,49.15414148559492,21.775858514405087,474.1880140393885
1560.0,3.0,3.0,3,Uttarahalli,74.0,74.0,79.2282585815429,-5.228258581542903,27.33468779547701
1100.0,2.0,1.0,2,Whitefield,37.0,37.0,62.15254805052602,-25.152548050526022,632.6506734340204
1555.0,3.0,3.0,3,Kasavanhalli,82.0,82.0,100.07780436663101,-18.077804366631014,326.80701071818334
1553.0,3.0,3.0,3,Seegehalli,68.0,68.0,78.87291476071974,-10.872914760719738,118.22027539387715
1200.0,3.0,1.0,3,Whitefield,56.0,56.0,93.14951412590061,-37.14951412590061,1380.086399790489
1550.0,2.0,2.0,3,Sarjapur  Road,69.75,69.75,78.9146974088481,-9.164697408848099,83.99167859574706
1026.0,2.0,1.0,2,Kodichikkanahalli,45.0,45.0,53.608515092555905,-8.608515092555905,74.1065320987628
2520.0,3.0,2.0,3,Malleshwaram,150.0,150.0,151.70935042022973,-1.7093504202297254,2.9218788591395386
1350.0,2.0,2.0,2,Bommanahalli,72.0,72.0,39.38591184543698,32.61408815456302,1063.678746153608
1550.0,2.0,2.0,3,Whitefield,49.6,49.6,74.87028886767676,-25.27028886767676,638.587499455828
1520.0,3.0,2.0,3,Brindavan Nagar,111.0,111.0,132.29645403266767,-21.29645403266767,453.538954365527
1200.0,4.0,2.0,4,Kadabagere,86.0,86.0,94.2836440007649,-8.283644000764895,68.61875793140823
1200.0,2.0,2.0,2,Thubarahalli,47.0,47.0,74.880413608634,-27.880413608634,777.317462988504
1170.0,2.0,2.0,2,Mysore Road,65.0,65.0,55.77033799541252,9.229662004587482,85.18666071892581
1464.0,3.0,2.0,3,KUDLU MAIN ROAD,56.0,56.0,59.49043732947342,-3.490437329473423,12.18315275098156
2145.0,3.0,3.0,3,Sarjapur  Road,180.0,180.0,105.68147389856298,74.31852610143702,5523.243321889975
450.0,1.0,2.0,1,Lingarajapuram,60.0,60.0,9.707361432589472,50.29263856741053,2529.349494072189
1181.0,2.0,1.0,2,Banashankari,75.0,75.0,67.45825409616074,7.5417459038392565,56.877931278076204
1750.0,3.0,1.0,3,JP Nagar,123.0,123.0,105.438995337191,17.561004662808998,308.38888476719933
596.0,2.0,1.0,2,Geleyara Balaga Layout,22.0,22.0,48.61602286324445,-26.616022863244453,708.4126730567515
1120.0,2.0,2.0,2,Varthur,44.24,44.24,55.24254292533696,-11.00254292533696,121.05595082388241
1105.0,2.0,2.0,2,Banashankari,90.0,90.0,65.55388782128323,24.446112178716774,597.6124006544046
1200.0,2.0,2.0,2,Devi Nagar,45.0,45.0,51.4921613293471,-6.492161329347098,42.148158726269884
1194.0,2.0,2.0,2,Parappana Agrahara,47.0,47.0,48.18233111066107,-1.1823311106610674,1.3979068552370333
1450.0,3.0,1.0,3,Kanakapura,75.0,75.0,87.58866564575224,-12.588665645752243,158.47450274054276
1870.0,3.0,2.0,3,Whitefield,138.0,138.0,99.60706918266354,38.39293081733646,1474.017136744784
975.0,2.0,1.0,2,Chandapura,24.86,24.86,34.67608327749318,-9.816083277493178,96.3554909106812
1230.0,2.0,1.0,2,Jakkur,79.0,79.0,75.79871380826472,3.201286191735278,10.248233281394958
1315.0,2.0,2.0,3,GM Palaya,65.0,65.0,58.73844429083397,6.261555709166032,39.20707989898973
1000.0,2.0,1.0,2,VGP Layout,44.0,44.0,49.72695409778892,-5.726954097788919,32.798003238181295
1200.0,2.0,0.0,2,Ittamadu,43.0,43.0,62.6918780605246,-19.6918780605246,387.7700615505701
1240.0,2.0,3.0,2,Hoodi,65.0,65.0,65.64791694587721,-0.6479169458772134,0.4197963687548559
1200.0,2.0,2.0,2,Electronics City Phase 1,59.76,59.76,51.95174478837555,7.808255211624449,60.968849449860365
914.0,2.0,2.0,2,Jigani,55.0,55.0,43.737626229365915,11.262373770634085,126.84106294946662
990.0,2.0,3.0,2,Medahalli,35.0,35.0,40.59831935144758,-5.598319351447579,31.341179560792437
1375.0,2.0,3.0,2,Singasandra,58.0,58.0,56.55856174106209,1.4414382589379073,2.0777442543299456
600.0,3.0,2.0,2,HAL 2nd Stage,145.0,145.0,115.4710363728482,29.528963627151796,871.9596928936538
1755.0,3.0,3.0,3,Whitefield,101.0,101.0,97.2655515244965,3.7344484755034983,13.946105416190402
1200.0,2.0,2.0,2,BEML Layout,67.0,67.0,60.908155316364656,6.091844683635344,37.110571649536205
1800.0,3.0,2.0,3,Kariyammana Agrahara,90.0,90.0,91.05492408021364,-1.0549240802136381,1.1128648150145906
2000.0,2.0,1.0,2,NS Palya,160.0,160.0,64.35347266168196,95.64652733831804,9148.25819187962
1464.0,3.0,2.0,3,HOSUR MAIN ROAD,56.0,56.0,63.169460846009116,-7.169460846009116,51.40116882245775
920.0,2.0,1.0,2,Sarjapur  Road,40.0,40.0,64.17933482266884,-24.179334822668835,584.6402324667257
1200.0,3.0,1.0,4,HRBR Layout,180.0,180.0,124.52630422998908,55.47369577001092,3077.3309223837273
1410.0,3.0,2.0,3,Ganga Nagar,65.0,65.0,95.22235157361507,-30.22235157361507,913.3905346391934
1608.0,2.0,3.0,3,Whitefield,63.0,63.0,74.46792990974271,-11.467929909742708,131.5134164147714
1156.0,2.0,2.0,2,Horamavu Banaswadi,46.9,46.9,45.373231669334245,1.5267683306657531,2.3310215355238904
770.0,1.0,1.0,1,Kasavanhalli,43.82,43.82,33.63156452244786,10.18843547755214,103.80421748024311
1339.0,2.0,2.0,2,Kanakpura Road,85.0,85.0,57.91177772923943,27.088222270760568,733.7717857901288
1200.0,2.0,0.0,2,TC Palaya,65.0,65.0,56.07161001207298,8.92838998792702,79.71614777651544
1130.0,2.0,1.0,2,Electronic City,32.63,32.63,49.04205138731555,-16.41205138731555,269.3554307398863
1089.0,2.0,1.0,2,HBR Layout,60.0,60.0,81.26804273228962,-21.268042732289615,452.3296416624971
1194.0,2.0,0.0,2,Stage-4 Bommanahalli,55.0,55.0,40.672403993747785,14.327596006252215,205.2800073183744
1022.0,2.0,2.0,2,Ashirvad Colony,57.0,57.0,51.03730835010491,5.962691649895092,35.55369171172865
650.0,1.0,1.0,1,Yelahanka New Town,17.0,17.0,25.707147495212453,-8.707147495212453,75.8144175033845
1350.0,3.0,2.0,2,Billekahalli,55.0,55.0,100.57062608793987,-45.57062608793987,2076.681962046826
1215.0,2.0,2.0,2,Begur Road,43.13,43.13,43.78785437524558,-0.6578543752455772,0.43277237902974874
950.0,2.0,2.0,2,Vikram Nagar,38.0,38.0,51.53153081424121,-13.531530814241208,183.10232617675933
1300.0,2.0,1.0,2,Benson Town,120.0,120.0,105.9328050623306,14.067194937669399,197.88597341439157
1877.0,4.0,2.0,3,Sarjapur  Road,150.0,150.0,124.87983796267761,25.120162037322388,631.0225407813329
1649.0,3.0,2.0,3,Lakshminarayana Pura,150.0,150.0,121.05124636784296,28.948753632157036,838.0303368553252
1680.0,4.0,3.0,3,Green Glen Layout,95.0,95.0,134.54086008974602,-39.54086008974602,1563.4796166368697
766.0,2.0,2.0,2,Anekal,28.0,28.0,41.08169616536517,-13.081696165365173,171.13077456292987
1452.0,2.0,1.0,3,JP Nagar,41.0,41.0,80.94881323841884,-39.948813238418836,1595.907679158068
1430.0,2.0,2.0,3,Thanisandra,51.48,51.48,74.32778483595496,-22.84778483595496,522.0212719100934
1711.0,3.0,3.0,3,Yelahanka,85.61,85.61,94.38836605892737,-8.778366058927375,77.05971066452814
1250.0,2.0,2.0,2,Hoodi,98.0,98.0,66.81248857211095,31.18751142788905,972.66086906471
525.0,1.0,1.0,1,Kanakpura Road,27.5,27.5,19.964060164672723,7.535939835327277,56.790389201672504
1205.0,2.0,2.0,2,Gubbalala,70.0,70.0,59.593022933284146,10.406977066715854,108.30517166714971
1255.0,2.0,3.0,3,Uttarahalli,50.19,50.19,54.65961341397518,-4.469613413975182,19.97744407038688
1725.0,2.0,1.0,3,Hebbal Kempapura,165.0,165.0,118.45076857445727,46.54923142554273,2166.830946308735
1200.0,2.0,0.0,2,Kengeri,58.0,58.0,48.76525874749956,9.234741252500442,85.28044600063342
940.0,2.0,1.0,2,Mysore Road,43.61,43.61,54.244747262941544,-10.634747262941545,113.09784934664268
1194.0,2.0,2.0,2,Haralur Road,47.0,47.0,59.85135698496353,-12.85135698496353,165.15737635497092
1800.0,4.0,3.0,4,Whitefield,178.0,178.0,127.6460220593346,50.3539779406654,2535.523094449018
1500.0,3.0,2.0,3,Lakshminarayana Pura,104.0,104.0,119.38110390348047,-15.381103903480465,236.578357289662
605.0,1.0,1.0,1,Whitefield,40.0,40.0,26.72802309311662,13.271976906883381,176.14537101684576
600.0,2.0,1.0,3,Kammanahalli,50.0,50.0,90.05259755814006,-40.052597558140064,1604.2105711543275
925.0,2.0,2.0,2,Kalkere,35.0,35.0,48.147249107058784,-13.147249107058784,172.85015908305797
1500.0,2.0,0.0,2,TC Palaya,75.0,75.0,59.434312960453866,15.565687039546134,242.2906130130945
1341.0,2.0,1.0,2,Hennur Road,95.0,95.0,73.65677285772176,21.343227142278238,455.53334484688247
2700.0,3.0,2.0,3,Hennur Road,150.0,150.0,117.71340077851374,32.286599221486256,1042.4244892888769
1200.0,2.0,2.0,2,Kammanahalli,80.0,80.0,86.99935400441368,-6.999354004413675,48.99095647910175
1830.0,3.0,1.0,3,Sarjapur,88.0,88.0,81.72912480880562,6.270875191194378,39.32387566353712
690.0,4.0,1.0,5,Vishwapriya Layout,83.0,83.0,108.28650122705552,-25.286501227055524,639.4071443058805
1711.0,3.0,1.0,3,Sarjapur  Road,110.0,110.0,102.92172668914736,7.078273310852637,50.101953063128754
950.0,2.0,1.0,2,Chandapura,25.65,25.65,34.39585803179477,-8.745858031794775,76.49003271230917
2456.0,3.0,3.0,3,Dollars Layout,220.0,220.0,98.11397975880703,121.88602024119297,14856.2019302365
1709.0,3.0,1.0,3,EPIP Zone,80.0,80.0,123.21666441922446,-43.21666441922446,1867.6800835238612
1093.0,2.0,2.0,2,Thanisandra,72.0,72.0,61.82418060140665,10.175819398593347,103.54730043278867
1200.0,2.0,0.0,3,1st Block Jayanagar,130.0,130.0,75.04186909175868,54.958130908241316,3020.3961529273893
1370.0,3.0,2.0,3,Hoodi,67.0,67.0,98.03363484404426,-31.033634844044258,963.0864916334779
1409.0,2.0,3.0,3,Doddakammanahalli,62.0,62.0,61.628966368477194,0.3710336315228062,0.13766595572100154
1250.0,2.0,1.0,2,Veersandra,50.0,50.0,54.99778220404309,-4.997782204043091,24.977826959049814
1333.0,2.0,1.0,2,Hebbal,100.0,100.0,83.98691233507627,16.01308766492373,256.41897656453256
1060.0,2.0,1.0,2,Raja Rajeshwari Nagar,48.0,48.0,47.45853461986984,0.5414653801301625,0.29318475787950143
1160.0,2.0,1.0,2,Hennur,49.0,49.0,58.4075968671234,-9.407596867123402,88.50287881431005
720.0,3.0,1.0,3,Tindlu,81.0,81.0,85.98861372286717,-4.988613722867171,24.88626687597866
1000.0,2.0,1.0,2,7th Phase JP Nagar,70.65,70.65,70.36533443818143,0.2846655618185707,0.08103448208548251
810.0,2.0,2.0,2,Pai Layout,34.5,34.5,56.82574157425127,-22.325741574251268,498.43873684025147
1640.0,3.0,3.0,3,Ashwath Nagar,84.0,84.0,92.55279199433429,-8.552791994334285,73.15025089834865
845.0,2.0,1.0,2,Bisuvanahalli,33.0,33.0,33.01594890765212,-0.015948907652116873,0.00025436765529575215
1310.0,2.0,2.0,3,Channasandra,45.0,45.0,48.68633152154894,-3.6863315215489365,13.589040086765298
26136.0,1.0,0.0,1,Yelahanka,150.0,150.0,311.5737455049715,-161.5737455049715,26106.075236505298
959.0,2.0,1.0,2,Jyothi Nagar,42.5,42.5,27.02181579006222,15.47818420993778,239.5741864367672
1390.0,2.0,2.0,2,Yelahanka,70.21,70.21,61.966690339533244,8.24330966046675,67.95215415834444
950.0,2.0,1.0,2,Ambalipura,31.95,31.95,80.41607673531854,-48.46607673531854,2348.9605941137847
1200.0,2.0,2.0,2,5th Phase JP Nagar,51.0,51.0,61.08075683835129,-10.080756838351292,101.62165843396633
855.0,2.0,1.0,2,Doddathoguru,32.0,32.0,35.51603454543958,-3.516034545439581,12.362498924724521
922.0,2.0,1.0,2,Chandapura,36.0,36.0,34.08200575661256,1.9179942433874402,3.678701917667359
1070.0,2.0,2.0,2,7th Phase JP Nagar,42.0,42.0,70.0974835981826,-28.097483598182606,789.4685845501406
1885.0,3.0,3.0,3,Silver Springs Layout,90.0,90.0,82.39641024736582,7.6035897526341785,57.81457712636349
1595.0,3.0,2.0,3,Marathahalli,88.0,88.0,103.17479285236148,-15.174792852361477,230.27433811208098
1215.0,2.0,1.0,2,Ramagondanahalli,46.1,46.1,65.0459760583718,-18.945976058371805,358.9500088043976
1355.0,3.0,2.0,3,Hebbal,83.87,83.87,113.05709411591747,-29.18709411591746,851.8864629314237
1040.0,2.0,3.0,2,Banashankari,45.0,45.0,63.77282065451301,-18.772820654513012,352.41879532651035
2400.0,3.0,1.0,3,Arekere,180.0,180.0,112.55559777709485,67.44440222290515,4548.747391205014
1255.0,3.0,2.0,3,Haralur Road,115.0,115.0,90.4111716770486,24.5888283229514,604.610478295577
1051.0,2.0,3.0,2,CV Raman Nagar,61.0,61.0,67.93019929475932,-6.930199294759319,48.02766226508256
1541.0,2.0,2.0,2,Yeshwanthpur,130.0,130.0,82.07392348771933,47.92607651228067,2296.9088098609814
834.0,1.0,1.0,1,Ashwini layout,62.0,62.0,40.73026927441804,21.269730725581958,452.4014451387652
1180.0,2.0,2.0,2,Whitefield,70.0,70.0,61.99678730880656,8.00321269119344,64.05141338047974
1010.0,2.0,1.0,2,Kadugodi,50.0,50.0,62.38171258857244,-12.38171258857244,153.30680662601324
1200.0,2.0,1.0,3,Sanjay nagar,76.0,76.0,99.25771384740415,-23.257713847404148,540.9212534077346
650.0,1.0,1.0,1,Domlur,70.0,70.0,63.59957436236007,6.400425637639927,40.96544834295847
1564.0,3.0,1.0,3,Thanisandra,105.0,105.0,98.03217085089994,6.967829149100055,48.5506430510484
1200.0,2.0,2.0,2,Kasavanhalli,60.0,60.0,67.27502231308705,-7.2750223130870495,52.925949655914444
1250.0,2.0,2.0,3,Kathriguppe,68.75,68.75,73.16770676634037,-4.417706766340373,19.516133073369517
1050.0,4.0,0.0,4,Ganganahalli,90.0,90.0,114.50952503824485,-24.509525038244846,600.716817600351
1145.0,2.0,2.0,2,HSR Layout,46.0,46.0,59.187895523457826,-13.187895523457826,173.92058833763895
1200.0,2.0,1.0,2,3rd Block Hrbr Layout,200.0,200.0,119.72629782143042,80.27370217856958,6443.867261453686
1400.0,2.0,2.0,3,Raja Rajeshwari Nagar,48.0,48.0,58.9432843559476,-10.943284355947597,119.7554724951274
1455.0,2.0,2.0,3,Stage-4 Bommanahalli,55.0,55.0,50.219160425464224,4.780839574535776,22.856427037447418
900.0,3.0,1.0,2,Immadihalli,105.0,105.0,78.39965891663623,26.600341083363773,707.5781457512905
1170.0,2.0,3.0,2,Bommanahalli,34.0,34.0,36.3158085484541,-2.3158085484541004,5.362969233093088
1296.0,2.0,1.0,2,Kanakpura Road,89.0,89.0,58.48227183459254,30.517728165407462,931.3317323777039
1088.0,2.0,2.0,2,Bellandur,48.0,48.0,60.988433043388255,-12.988433043388255,168.6993929225799
1180.0,2.0,1.0,2,Uttarahalli,41.3,41.3,47.19773281025489,-5.897732810254894,34.783252301157084
1019.0,2.0,1.0,2,Vijayanagar,58.0,58.0,75.60895514883678,-17.608955148836785,310.0753014337455
600.0,3.0,1.0,3,Subramanyapura,69.0,69.0,80.54047328087663,-11.540473280876625,133.1825235466273
1440.0,3.0,2.0,3,Basapura,72.0,72.0,86.29589007522102,-14.295890075221024,204.37247304280297
1186.0,2.0,2.0,3,Hennur Road,55.33,55.33,79.59306272897108,-24.26306272897108,588.6962129899855
1740.0,3.0,1.0,3,Binny Pete,150.0,150.0,149.30625100159222,0.6937489984077843,0.48128767279180384
1082.0,2.0,1.0,3,Kambipura,45.5,45.5,52.20617519176969,-6.706175191769688,44.97278570270721
1200.0,2.0,1.0,2,Atmananda Colony,56.0,56.0,56.87978268654747,-0.8797826865474718,0.7740175755486871
1220.0,2.0,2.0,2,Dasarahalli,52.0,52.0,70.15694239528756,-18.156942395287558,329.6745571457907
1320.0,2.0,1.0,2,Koramangala,160.0,160.0,119.04805919024531,40.95194080975469,1677.0614560856516
1140.0,3.0,1.0,4,Neelasandra,145.0,145.0,93.3159572249089,51.6840427750911,2671.2402775774467
1350.0,3.0,1.0,3,Old Madras Road,47.25,47.25,100.5100668668031,-53.2600668668031,2836.6347226563375
1230.0,2.0,2.0,3,Gottigere,52.0,52.0,60.789621322329864,-8.789621322329864,77.25744298995579
1225.0,3.0,1.0,3,Chandapura,33.08,33.08,67.3544008270582,-34.2744008270582,1174.734552053848
1600.0,3.0,1.0,3,Cox Town,150.0,150.0,139.19525202808893,10.80474797191107,116.74257873651638
1200.0,4.0,2.0,6,Ittamadu,100.0,100.0,137.79138103484536,-37.79138103484536,1428.1884805208695
1656.0,3.0,2.0,3,Kudlu Gate,75.0,75.0,90.71914712484508,-15.71914712484508,247.09158633252534
1040.0,2.0,2.0,2,KR Puram,50.0,50.0,48.5571783079545,1.4428216920454986,2.0817344350370357
1636.0,3.0,2.0,3,Budigere,85.0,85.0,92.64551783237481,-7.645517832374807,58.45394292516117
1415.0,3.0,1.0,3,7th Phase JP Nagar,65.0,65.0,104.89313860935594,-39.893138609355944,1591.462508105286
1235.0,2.0,1.0,2,Venkatapura,140.0,140.0,36.999608893323135,103.00039110667686,10609.080568128396
900.0,2.0,1.0,4,Yelachenahalli,115.0,115.0,95.94566854698229,19.05433145301771,363.06754712146
1495.0,2.0,2.0,2,Kasavanhalli,83.0,83.0,70.58168021232825,12.418319787671749,154.21466634887972
1374.0,3.0,2.0,3,Nehru Nagar,72.0,72.0,97.50719060526932,-25.507190605269315,650.6167725735393
2500.0,3.0,2.0,3,Hosa Road,100.0,100.0,101.99275259071895,-1.9927525907189505,3.971062887817089
1085.0,2.0,1.0,2,Varthur,45.0,45.0,55.90270910931355,-10.902709109313548,118.86906592230862
1305.0,3.0,1.0,3,Chandapura,33.28,33.28,68.2511216132931,-34.97112161329309,1222.9793468917353
1494.0,2.0,2.0,3,Badavala Nagar,94.55,94.55,90.60780528129908,3.942194718700918,15.54089920015341
600.0,4.0,1.0,3,"Banashankari 6th stage , 2nd block",100.0,100.0,99.68682116520053,0.31317883479947284,0.0980809825663555
1250.0,2.0,1.0,2,Belatur,43.0,43.0,59.35416484455972,-16.35416484455972,267.45870776303303
1185.0,2.0,1.0,2,Raja Rajeshwari Nagar,51.15,51.15,48.85966084836187,2.290339151638129,5.245653429526465
1200.0,2.0,2.0,3,Srirampuram,100.0,100.0,104.01809021715859,-4.018090217158587,16.14504899322554
1220.0,2.0,1.0,3,Electronic City Phase II,36.21,36.21,46.97487677710428,-10.764876777104277,115.88257202623896
1109.0,2.0,1.0,2,Whitefield,35.22,35.22,62.25342913897745,-27.033429138977453,730.8062910121153
1200.0,3.0,2.0,3,Nagawara Junction,200.0,200.0,64.49413362633065,135.50586637366933,18361.83982167873
1200.0,4.0,2.0,6,Hoysalanagar,90.0,90.0,116.11929370535498,-26.119293705354977,682.2175036665961
1636.0,2.0,2.0,2,Battarahalli,82.89,82.89,56.27428121772007,26.615718782279927,708.3964862974085
654.0,1.0,1.0,1,Yelahanka,36.25,36.25,24.893275541545563,11.356724458454437,128.9751904252572
1636.0,3.0,2.0,3,Budigere,92.0,92.0,92.64551783237481,-0.6455178323748072,0.4166932719138697
1250.0,2.0,1.0,2,1st Block HRBR Layout,67.0,67.0,84.39937015566721,-17.399370155667214,302.7380818139229
2260.0,3.0,1.0,2,Naganathapura,80.0,80.0,104.02113041521086,-24.021130415210862,577.0147064245684
800.0,3.0,1.0,2,Varanasi,59.5,59.5,63.101012214299516,-3.601012214299516,12.967288967534301
909.0,2.0,1.0,3,Kada Agrahara,43.0,43.0,31.825719239995486,11.174280760004514,124.86455050340706
1200.0,4.0,0.0,4,NRI Layout,95.0,95.0,122.60097086248447,-27.600970862484473,761.8135925517169
1010.0,2.0,1.0,2,Kundalahalli,48.27,48.27,78.53575532175597,-30.265755321755968,916.0159451963997
1050.0,2.0,1.0,2,Channasandra,35.0,35.0,38.098302571706064,-3.098302571706064,9.59947882584041
1847.0,3.0,2.0,3,Hegde Nagar,125.0,125.0,120.70583886198338,4.294161138016619,18.439819879252187
1180.0,2.0,2.0,2,Tindlu,52.0,52.0,60.216211623182545,-8.216211623182545,67.50613343691995
2072.0,3.0,2.0,3,Thanisandra,122.0,122.0,102.6738663155372,19.326133684462803,373.4994431897278
1061.0,2.0,1.0,2,Hennur Road,54.92,54.92,70.51825010589961,-15.59825010589961,243.30540636619716
1585.0,2.0,3.0,3,Hennur Road,80.0,80.0,83.01297612236327,-3.01297612236327,9.078025113931206
1300.0,2.0,2.0,2,Old Madras Road,100.0,100.0,69.02106975487096,30.978930245129035,959.6941191325706
2072.0,4.0,2.0,3,Thigalarapalya,152.0,152.0,154.5345427489804,-2.5345427489804138,6.4239069464091925
1565.0,3.0,2.0,3,Chamrajpet,98.91,98.91,135.340986151367,-36.430986151366994,1327.2167519610937
825.0,2.0,1.0,1,Balaji Gardens Layout,40.0,40.0,21.738377662651672,18.261622337348328,333.4868503919394
1222.0,2.0,2.0,2,Banaswadi,80.0,80.0,57.36659076945375,22.63340923054625,512.2712133973762
1500.0,3.0,2.0,3,Gottigere,63.0,63.0,84.96595114591983,-21.96595114591983,482.5030097449368
1000.0,2.0,1.0,2,Kodihalli,62.0,62.0,119.36734595143079,-57.36734595143079,3291.012381511143
450.0,1.0,1.0,1,Kodichikkanahalli,18.0,18.0,17.276060339083664,0.7239396609163364,0.5240886326476601
1779.0,3.0,2.0,3,Battarahalli,90.0,90.0,87.75323471569592,2.2467652843040753,5.047954242753972
1595.0,3.0,2.0,3,Thanisandra,120.0,120.0,97.3271686276116,22.6728313723884,514.0572824407598
1460.0,2.0,1.0,3,7th Phase JP Nagar,97.0,97.0,84.2476468815659,12.752353118434101,162.62251005723593
1200.0,3.0,1.0,4,Nagarbhavi Garden Villas Layout,180.0,180.0,93.98849781444758,86.01150218555242,7397.9785082152885
800.0,1.0,0.0,1,Agrahara Dasarahalli,72.0,72.0,78.44783599967235,-6.44783599967235,41.57458907867073
1215.0,2.0,1.0,2,Bannerghatta Road,68.0,68.0,61.60440425603986,6.395595743960143,40.9036449201611
1255.0,2.0,2.0,2,Varthur Road,52.76,52.76,47.952625452621476,4.807374547378522,23.110850038782853
1200.0,3.0,1.0,3,ITPL,56.12,56.12,63.36845878077693,-7.248458780776936,52.54015469662226
1655.0,3.0,2.0,3,Whitefield,97.0,97.0,97.19713206965724,-0.1971320696572434,0.03886105288734826
1100.0,2.0,2.0,2,Koramangala,85.0,85.0,115.52959550014498,-30.52959550014498,932.0562014024725
1650.0,3.0,3.0,3,Haralur Road,100.0,100.0,93.78624903112906,6.21375096887094,38.61070110314454
